LEMD3	12	63849637	63928374
LENEP	1	153232707	153232893
LENG1	19	59351190	59355258
LENG8	19	59652211	59665008
LENG9	19	59664790	59666706
LEO1	15	50017513	50051250
LEP	7	127679279	127682185
LEPR	1	65764012	65873699
LEPROT	1	65658905	65670839
LEPROTL1	8	30072463	30114764
LETM1	4	1804605	1814736
LETM2	8	38363804	38385218
LETMD1	12	49728923	49740474
LFNG	7	2526004	2535336
LGALS1	22	36401558	36405755
LGALS12	11	63032034	63040815
LGALS13	19	44785008	44789954
LGALS14	19	44886785	44891928
LGALS2	22	36296198	36305970
LGALS3	14	54665624	54681901
LGALS3BP	17	74478931	74487656
LGALS4	19	43984154	43995422
LGALS7	19	43953447	43955987
LGALS7B	19	43971681	43974234
LGALS8	1	234755890	234779619
LGALS9	17	22982300	23000713
LGALS9B	17	20293767	20311440
LGALS9C	17	18320823	18338984
LGI1	10	95507672	95547913
LGI2	4	24612487	24641413
LGI3	8	22060287	22070289
LGI4	19	40313832	40318018
LGMN	14	92239907	92284765
LGR4	11	27344083	27450910
LGR5	12	70120079	70266353
LGR6	1	200474678	200542690
LGSN	6	64053450	64087841
LHB	19	54211048	54212159
LHCGR	2	48774866	48836384
LHFPL1	X	111760534	111810031
LHFPL2	5	77956395	77973741
LHFPL3	7	103756339	104336239
LHFPL4	3	9515044	9570486
LHFPL5	6	35881048	35899830
LHPP	10	126283759	126292699
LHX1	17	32369869	32372804
LHX2	9	125813709	125835263
LHX3	9	138227916	138236776
LHX4	1	178466064	178510811
LHX5	12	112385076	112394260
LHX6	9	124004678	124030840
LHX8	1	75373154	75399806
LHX9	1	196153139	196165896
LIAS	4	39137059	39155666
LIF	22	28966442	28972748
LIFR	5	38510821	38631264
LIG1	19	53310514	53365372
LIG3	17	30331661	30345563
LIG4	13	107658881	107661617
LILRA1	19	59796924	59804352
LILRA2	19	59777109	59790833
LILRA4	19	59536503	59542233
LILRA5	19	59514246	59516221
LILRA6	19	59437713	59496050
LILRB1	19	59834288	59840816
LILRB2	19	59469486	59476818
LILRB3	19	59411958	59438536
LILRB4	19	59866082	59871658
LILRB5	19	59446221	59452920
LIM2	19	56574975	56583009
LIMA1	12	48855829	48963620
LIMCH1	4	41389728	41396818
LIMD1	3	45611326	45697759
LIMD2	17	59126980	59131777
LIME1	20	61837576	61840904
LIMK1	7	73149345	73163706
LIMK2	22	29974347	30006066
LIMS1	2	108668409	108670129
LIMS2	2	128112470	128155507
LIMS3	2	110013557	110021316
LIN28B	6	105512666	105637899
LIN37	19	40931351	40937260
LIN52	14	73621415	73735491
LIN54	4	84064780	84153064
LIN7A	12	79715301	79855825
LIN7B	19	54309429	54313529
LIN7C	11	27472698	27484879
LIN9	1	224487036	224563821
LINGO1	15	75692423	75775530
LINGO2	9	27938848	27940669
LINGO3	19	2240773	2259156
LINGO4	1	150040022	150041804
LINS1	15	98931142	98959927
LIPA	10	91027402	91092411
LIPC	15	56511483	56643499
LIPE	19	47603967	47620115
LIPF	10	90414073	90428552
LIPG	18	45342424	45373276
LIPH	3	186708263	186753063
LIPI	21	14459414	14483611
LIPJ	10	90336498	90356713
LIPK	10	90474280	90502493
LIPM	10	90552466	90570283
LIPN	10	90511142	90527979
LIPT1	2	99144852	99145974
LITAF	16	11557641	11588290
LIX1	5	96453329	96504276
LIX1L	1	144210429	144212993
LLGL1	17	18069660	18088913
LLGL2	17	71065480	71082885
LLPH	12	64803108	64810800
LMAN1	18	55148087	55177461
LMAN2	5	176691356	176711254
LMAN2L	2	96735393	96769528
LMBR1	7	156307695	156378663
LMBR1L	12	47786472	47790947
LMBRD1	6	70442469	70563609
LMBRD2	5	36139170	36187772
LMCD1	3	8518510	8584806
LMF1	16	843634	971319
LMLN	3	199171467	199254988
LMNA	1	154371527	154373682
LMNB1	5	126140731	126200608
LMNB2	19	2382536	2407958
LMO1	11	8202432	8246758
LMO2	11	33836698	33870412
LMO3	12	16592573	16654025
LMO4	1	87569938	87583851
LMO7	13	75328773	75330812
LMOD1	1	200132206	200182339
LMOD2	7	123083096	123091383
LMOD3	3	69250539	69254436
LMTK2	7	97574132	97673537
LMTK3	19	53680339	53708258
LMX1A	1	163437728	163592099
LMX1B	9	128416568	128503132
LNP1	3	101602726	101657860
LNPEP	5	96319911	96390871
LNX1	4	54021193	54213439
LNX2	13	27025344	27093244
LONP1	19	5642844	5671463
LONP2	16	46835711	46944908
LONRF1	8	12623776	12657363
LONRF2	2	100256184	100305627
LONRF3	X	117994322	118035977
LOR	1	151500049	151500988
LOX	5	121429917	121441853
LOXHD1	18	42343527	42435624
LOXL1	15	72027188	72031531
LOXL2	8	23210354	23317667
LOXL3	2	74614362	74634570
LOXL4	10	99997432	100017997
LPA	6	160872504	161007397
LPAR1	9	112675874	112841347
LPAR2	19	19595465	19600739
LPAR3	1	85051673	85131484
LPAR4	X	77896956	77899244
LPAR5	12	6599556	6600675
LPCAT3	12	6957020	6996103
LPCAT4	15	32443438	32446687
LPGAT1	1	209984951	210070737
LPIN1	2	11804190	11884984
LPIN2	18	2906991	3001945
LPIN3	20	39402973	39422636
LPL	8	19840861	19869050
LPO	17	53684541	53700878
LPP	3	189542137	189913323
LPXN	11	58050919	58099910
LRAT	4	155884612	155893720
LRBA	4	152153430	152156329
LRCH1	13	46025303	46223696
LRCH2	X	114251438	114374891
LRCH3	3	199081427	199094643
LRCH4	7	100009569	100021712
LRFN1	19	44489296	44497816
LRFN2	6	40467350	40663104
LRFN3	19	41119861	41127937
LRFN4	11	66381571	66384521
LRFN5	14	41238379	41443499
LRG1	19	4488226	4491036
LRGUK	7	133462644	133599473
LRIG1	3	66511910	66633535
LRIG2	1	113417353	113468865
LRIG3	12	57552203	57600529
LRIT3	4	111005723	111012920
LRMP	12	25096507	25152536
LRP1	12	55848234	55849357
LRP10	14	22414103	22419424
LRP11	6	150188503	150227173
LRP12	8	105585662	105670344
LRP1B	2	141324140	142605740
LRP2	2	169691864	169927368
LRP2BP	4	186522026	186537166
LRP3	19	38386615	38391613
LRP4	11	46876684	46896652
LRP5	11	67836683	67973319
LRP5L	22	24077618	24107544
LRP6	12	12160227	12311078
LRP8	1	53488949	53506858
LRPAP1	4	3484092	3503942
LRPPRC	2	44054792	44076619
LRRC1	6	53767492	53896878
LRRC10	12	68288611	68291209
LRRC14	8	145718773	145721333
LRRC15	3	195561321	195563067
LRRC17	7	102340687	102372632
LRRC18	10	49791299	49813248
LRRC19	9	26983585	26995670
LRRC2	3	46531881	46596576
LRRC20	10	71728734	71812388
LRRC23	12	6885009	6893667
LRRC24	8	145718579	145723979
LRRC25	19	18362953	18369421
LRRC26	9	139183032	139184312
LRRC27	10	134015100	134030492
LRRC28	15	97609268	97744803
LRRC29	16	65798543	65818402
LRRC3	21	44700955	44701729
LRRC30	18	7221136	7222042
LRRC31	3	171039722	171070354
LRRC32	11	76046215	76059439
LRRC34	3	170993958	171013414
LRRC36	16	65938779	65976602
LRRC37A	17	41763576	41765819
LRRC37A2	17	41980993	41983236
LRRC37A3	17	60286021	60319180
LRRC37B	17	27372267	27404632
LRRC38	1	13674033	13712829
LRRC39	1	100387000	100416388
LRRC3B	3	26726167	26726947
LRRC4	7	127455967	127457929
LRRC40	1	70383084	70443863
LRRC41	1	46523263	46541625
LRRC42	1	54184624	54206427
LRRC43	12	121240569	121253971
LRRC45	17	77574568	77582316
LRRC46	17	43264098	43269691
LRRC47	1	3686643	3702928
LRRC49	15	68975031	69129490
LRRC4B	19	55711961	55763114
LRRC4C	11	40092495	40094418
LRRC52	1	163779867	163799822
LRRC55	11	56713036	56715764
LRRC56	11	527526	544914
LRRC57	15	40622013	40628292
LRRC58	3	121526265	121550876
LRRC59	17	45813597	45829831
LRRC6	8	133653628	133756995
LRRC61	7	149664883	149665663
LRRC63	13	45684083	45739076
LRRC66	4	52554622	52578543
LRRC69	8	92199779	92300640
LRRC7	1	70274714	70361759
LRRC8A	9	130684601	130720138
LRRC8B	1	89796857	89831803
LRRC8C	1	89871294	89957682
LRRC8D	1	90171215	90173792
LRRC8E	19	7859389	7872908
LRRC9	14	59456183	59600030
LRRCC1	8	86208148	86245566
LRRFIP1	2	238342440	238353693
LRRFIP2	3	37069501	37192832
LRRIQ1	12	83958398	83966467
LRRIQ3	1	74264289	74436459
LRRIQ4	3	171022403	171038254
LRRK1	15	99410950	99427840
LRRK2	12	38982857	39049351
LRRN1	3	3861325	3863476
LRRN2	1	202853601	202855743
LRRN3	7	110550064	110552191
LRRN4	20	5978851	5982694
LRRN4CL	11	62211839	62212556
LRRTM1	2	80382886	80384455
LRRTM2	5	138236077	138238908
LRRTM3	10	68355797	68530873
LRRTM4	2	77597294	77603010
LRSAM1	9	129297296	129305599
LRTM1	3	54927420	54937112
LRTM2	12	1799955	1816179
LRTOMT	11	71483641	71499475
LRWD1	7	101892455	101900617
LSAMP	3	117645355	117646740
LSG1	3	195842808	195874200
LSM1	8	38140014	38153326
LSM10	1	36631945	36632317
LSM11	5	157115457	157120295
LSM12	17	39470305	39496837
LSM14A	19	39390940	39412260
LSM14B	20	60131587	60139142
LSM3	3	14195340	14214842
LSM4	19	18278716	18294958
LSM5	7	32492941	32497000
LSM6	4	147316330	147330663
LSM7	19	2272519	2279614
LSM8	7	117611321	117620116
LSP1	11	1848729	1870069
LSR	19	40431621	40450707
LSS	21	46433466	46473119
LTA4H	12	94929203	94933083
LTB4R	14	23854697	23855756
LTB4R2	14	23849216	23850805
LTBP1	2	33213180	33478079
LTBP2	14	74034638	74148787
LTBP3	11	65075594	65082006
LTBP4	19	45811661	45817238
LTBR	12	6363617	6370993
LTF	3	46452499	46501728
LTK	15	39583131	39593791
LTV1	6	144218784	144226116
LUC7L	16	217241	219165
LUC7L2	7	138709958	138758740
LUM	12	90021362	90029673
LUZP1	1	23290269	23376888
LUZP2	11	24475131	25060762
LUZP4	X	114430547	114448377
LXN	3	159866899	159873176
LY6D	8	143863299	143865010
LY6E	8	144171276	144175202
LY6G6F	6	31791111	31793560
LY6H	8	144310705	144313428
LY6K	8	143778532	143782613
LY75	2	160467121	160469508
LY86	6	6594846	6600215
LY9	1	159050833	159064669
LY96	8	75066143	75103859
LYAR	4	4320337	4342744
LYG1	2	99267132	99284071
LYG2	2	99226680	99238002
LYL1	19	13070846	13074681
LYN	8	56954939	57086494
LYNX1	8	143849616	143855439
LYPD1	2	133118806	133145540
LYPD2	8	143828629	143830954
LYPD3	19	48657157	48661671
LYPD4	19	47032989	47040348
LYPD5	19	48991918	49016648
LYPD6	2	149932737	150038384
LYPD6B	2	149642281	149780018
LYPLA1	8	55121490	55177130
LYPLA2	1	23990232	23994616
LYPLAL1	1	217413814	217452830
LYRM1	16	20819926	20843834
LYRM2	6	90398663	90405195
LYRM4	6	5053651	5206167
LYRM7	5	130534539	130569018
LYSMD1	1	149399337	149404960
LYSMD2	15	49802552	49831074
LYSMD3	5	89849876	89861157
LYSMD4	15	98085134	98091149
LYST	1	234059330	234096843
LYVE1	11	10535988	10546941
LYZ	12	68028400	68034280
LYZL1	10	29617995	29640164
LYZL2	10	30940713	30958653
LYZL4	3	42413578	42427069
LYZL6	17	31285637	31294784
LZIC	1	9912362	9926014
LZTFL1	3	45840449	45932538
LZTR1	22	19680251	19683274
LZTS1	8	20151513	20157083
LZTS2	10	102752243	102757577
M6PR	12	8984230	8993519
MAB21L1	13	34946341	34948788
MAB21L2	4	151722752	151725295
MACC1	7	20140803	20223538
MACF1	1	39706873	39725241
MACROD1	11	63522605	63690094
MAD1L1	7	1903850	2239109
MAD2L1	4	121200037	121207411
MAD2L1BP	6	43711554	43716666
MAD2L2	1	11657123	11674265
MADCAM1	19	447489	456343
MADD	11	47268736	47303162
MAEA	4	1312844	1323925
MAEL	1	165225785	165258071
MAF	16	78185731	78192112
MAF1	8	145231292	145234503
MAFA	8	144582657	144583719
MAFB	20	38747930	38751290
MAFF	22	36939487	36942460
MAFG	17	77469437	77478879
MAFK	7	1543648	1548848
MAG	19	40474877	40511973
MAGEA1	X	152135274	152136204
MAGEA10	X	151054888	151056097
MAGEA11	X	148575476	148604507
MAGEA12	X	151650511	151651456
MAGEA2	X	151669598	151670543
MAGEA2B	X	151636251	151637196
MAGEA3	X	151685877	151686822
MAGEA4	X	150842792	150843746
MAGEA6	X	151619966	151620911
MAGEA8	X	148773704	148774661
MAGEA9	X	148675679	148676627
MAGEA9B	X	148471683	148472631
MAGEB1	X	30178531	30179575
MAGEB10	X	27749344	27750388
MAGEB16	X	35730234	35731209
MAGEB18	X	26067023	26068055
MAGEB2	X	30146618	30147578
MAGEB3	X	30163962	30165003
MAGEB4	X	30170089	30172229
MAGEB6	X	26121884	26123108
MAGEC1	X	140820168	140824368
MAGEC2	X	141118317	141119439
MAGEC3	X	140812104	140813145
MAGED1	X	51653437	51662190
MAGED2	X	54852879	54859165
MAGED4	X	51949387	51952104
MAGED4B	X	51822057	51828009
MAGEE1	X	75564520	75568148
MAGEE2	X	74919547	74921796
MAGEF1	3	185910848	185912530
MAGEH1	X	55495262	55496724
MAGEL2	15	21439788	21442268
MAGI1	6	154768124	154873445
MAGI2	7	77652757	77957273
MAGI3	1	114025055	114030015
MAGIX	X	48907213	48910780
MAGOH	1	53465151	53476795
MAGOHB	12	10648060	10657450
MAGT1	X	77010261	77037583
MAK	6	10899893	10946746
MAK16	8	33462258	33478318
MAL	2	95055205	95083462
MAL2	8	120289790	120327095
MALL	2	110198735	110230937
MALT1	18	54489597	54568350
MAMDC2	9	71848339	72031708
MAMDC4	9	138866639	138875072
MAML1	5	179153591	179156119
MAML2	11	95351087	95715992
MAML3	4	140856995	141294683
MAMLD1	X	149364377	149433104
MAN1A1	6	119569421	119712625
MAN1A2	1	117711607	117869843
MAN1B1	9	139118875	139123460
MAN1C1	1	25979791	25983845
MAN2A1	5	109053054	109231328
MAN2A2	15	89248423	89266819
MAN2B1	19	12618321	12638591
MAN2B2	4	6627802	6675089
MAN2C1	15	73435185	73447994
MANBA	4	103771690	103901196
MANBAL	20	35359112	35379077
MANEA	6	96132133	96164047
MANEAL	1	38033746	38039865
MANSC1	12	12373484	12394436
MAOA	X	43400352	43491012
MAOB	X	43581429	43626665
MAP1A	15	41597097	41611110
MAP1B	5	71511210	71531950
MAP1LC3A	20	32610179	32611810
MAP1LC3B	16	85983319	85995881
MAP1LC3B2	12	115498130	115498508
MAP1LC3C	1	240225414	240228998
MAP1S	19	17691302	17706324
MAP2	2	210226110	210307079
MAP2K1	15	64466264	64570936
MAP2K2	19	4041319	4075126
MAP2K3	17	21135373	21159144
MAP2K4	17	11864859	11987776
MAP2K5	15	65719944	65886506
MAP2K6	17	65013181	65029542
MAP2K7	19	7874764	7885363
MAP3K1	5	56146656	56227735
MAP3K10	19	45396121	45413314
MAP3K11	11	65121804	65132495
MAP3K12	12	52160546	52179538
MAP3K13	3	186563663	186683322
MAP3K14	17	40696270	40750197
MAP3K15	X	19288094	19410315
MAP3K19	1	231578151	231587517
MAP3K2	2	127797947	127817275
MAP3K3	17	59063772	59127402
MAP3K4	6	161442054	161458407
MAP3K5	6	137018823	137155349
MAP3K6	1	27557233	27560945
MAP3K7	6	91282073	91353628
MAP3K8	10	30767756	30790767
MAP3K9	14	70264606	70345641
MAP4	3	47989572	48105715
MAP4K1	19	43770120	43800483
MAP4K2	11	64313184	64327289
MAP4K3	2	39329925	39517723
MAP4K4	2	101847823	101877584
MAP4K5	14	49976480	50068643
MAP6	11	74991552	75057127
MAP6D1	3	185016363	185026059
MAP7	6	136751223	136889437
MAP7D1	1	36415656	36419028
MAP7D2	X	19980916	19992844
MAP7D3	X	135129417	135161274
MAP9	4	156508768	156517572
MAPK1	22	20453483	20551970
MAPK10	4	87242070	87734287
MAPK11	22	49046723	49051467
MAPK12	22	49037904	49042216
MAPK13	6	36206239	36215820
MAPK14	6	36103550	36186513
MAPK15	8	144870494	144876621
MAPK1IP1L	14	54588114	54606665
MAPK3	16	30032926	30042131
MAPK4	18	46340481	46512194
MAPK6	15	50098738	50145754
MAPK7	17	19222399	19227445
MAPK8	10	49279660	49313189
MAPK8IP1	11	45863777	45884592
MAPK8IP2	22	49388427	49396845
MAPK8IP3	16	1696221	1760319
MAPK9	5	179595389	179651573
MAPKAP1	9	127361732	127459899
MAPKAPK2	1	204924911	204974249
MAPKAPK3	3	50629935	50661723
MAPKAPK5	12	110787436	110815611
MAPKBP1	15	39892005	39907345
MAPRE1	20	30871434	30901867
MAPRE2	18	30875388	30975813
MAPRE3	2	27047028	27103591
MAPT	17	41327543	41461546
MARCH1	4	164668498	165524652
MARCH10	17	58136040	58239437
MARCH11	5	16120473	16232897
MARCH2	19	8384186	8409899
MARCH3	5	126233449	126394145
MARCH4	2	216830833	216944995
MARCH5	10	94040899	94103701
MARCH6	5	10406827	10488491
MARCH7	2	160323982	160333330
MARCH8	10	45272822	45410360
MARCH9	12	56437536	56439956
MARCKS	6	114285219	114291345
MARCKSL1	1	32572026	32574410
MARCO	2	119416214	119468706
MARK1	1	218839762	218904422
MARK2	11	63419206	63433623
MARK3	14	103035957	103039919
MARK4	19	50459781	50483650
MARS	12	56192800	56196697
MARS2	2	198278331	198281359
MARVELD1	10	99463470	99467897
MARVELD2	5	68750953	68774740
MARVELD3	16	70217587	70233369
MAS1	6	160247963	160249097
MASP1	3	188447299	188492446
MASP2	1	11027742	11029872
MAST1	19	12810347	12846765
MAST2	1	46244499	46274380
MAST3	19	18069602	18123499
MAST4	5	66497423	66498848
MASTL	10	27483722	27515854
MAT1A	10	82021555	82039414
MAT2A	2	85621716	85623179
MAT2B	5	162877040	162878906
MATK	19	3728966	3752810
MATN1	1	30959680	30964686
MATN2	8	99088882	99115063
MATN3	2	20057540	20075936
MATN4	20	43355961	43370583
MATR3	5	138676091	138694029
MAX	14	64620214	64638980
MAZ	16	29726965	29730005
MB	22	34332756	34349347
MBD1	18	46053138	46062142
MBD2	18	49983044	50005156
MBD3	19	1527677	1543710
MBD3L1	19	8814331	8814995
MBD3L2	19	7000350	7002746
MBD4	3	130632482	130641542
MBD5	2	148959154	148987514
MBD6	12	56206615	56210198
MBIP	14	35837524	35859596
MBL2	10	54195145	54201466
MBNL1	3	153615419	153666259
MBNL2	13	96797295	96809527
MBNL3	X	131367936	131450742
MBOAT1	6	20208913	20320649
MBOAT2	2	8914151	9061327
MBOAT4	8	30108728	30121742
MBP	18	72853726	72973762
MBTD1	17	46625106	46692513
MBTPS1	16	82644869	82708018
MBTPS2	X	21810915	21813455
MC2R	18	13874623	13875517
MC3R	20	54257194	54258278
MC4R	18	56189543	56190981
MC5R	18	13815764	13816742
MCAM	11	118685542	118686823
MCAT	22	41858155	41869347
MCC	5	112434689	112658511
MCCC1	3	184215699	184316554
MCCC2	5	70934088	70968294
MCEE	2	71190313	71210902
MCF2	X	138491595	138618047
MCF2L	13	112746969	112789771
MCF2L2	3	184499238	184601030
MCFD2	2	46982518	47022375
MCHR1	22	39405222	39408764
MCHR2	6	100474506	100548835
MCL1	1	148813658	148818760
MCM10	10	13243586	13293110
MCM2	3	128800850	128823968
MCM3	6	52236770	52257541
MCM3AP	21	46479475	46529664
MCM4	8	49036046	49052621
MCM5	22	34136401	34150494
MCM6	2	136313665	136350481
MCM7	7	99528339	99537363
MCM8	20	5899347	5923831
MCM9	6	119273460	119298002
MCOLN1	19	7493511	7504863
MCOLN2	1	85163853	85235384
MCOLN3	1	85262832	85286757
MCPH1	8	6251528	6493434
MCRS1	12	48243043	48248178
MCTP1	5	94160473	94442942
MCTP2	15	92700369	92823267
MCTS1	X	119621862	119630268
MDFI	6	41714175	41729960
MDFIC	7	114350144	114350944
MDGA1	6	37726974	37728072
MDGA2	14	46409892	47165478
MDH1	2	63669625	63687832
MDH1B	2	207310733	207338295
MDH2	7	75515328	75533866
MDK	11	46359878	46361951
MDM1	12	67005051	67012428
MDM2	12	67489254	67520481
MDM4	1	202760990	202794811
MDN1	6	90547270	90586163
MDS2	1	23825812	23839644
ME1	6	83976828	84197498
ME2	18	46659432	46728258
ME3	11	85829797	86061176
MEA1	6	43087944	43089596
MECP2	X	152940457	153016382
MECR	1	29398735	29430041
MED10	5	6425038	6431639
MED11	17	4581471	4583645
MED12	X	70266254	70279029
MED12L	3	152556373	152588650
MED13	17	57442571	57462156
MED13L	12	114880763	115199526
MED14	X	40453543	40480080
MED15	22	19266187	19271919
MED16	19	818963	844218
MED17	11	93157052	93186144
MED18	1	28528099	28535065
MED19	11	57227762	57236249
MED21	12	27066749	27073949
MED22	9	135197575	135204793
MED25	19	55024854	55033848
MED26	19	16546717	16600015
MED27	9	133803136	133945074
MED28	4	17225370	17238889
MED29	19	44573802	44583043
MED30	8	118602210	118621682
MED31	17	6487356	6495678
MED4	13	47548092	47567241
MED6	14	70128980	70137137
MED8	1	43622983	43628070
MED9	17	17321024	17337259
MEF2A	15	97990705	98071524
MEF2B	19	19158701	19163933
MEF2C	5	88051921	88235625
MEF2D	1	154700143	154737153
MEFV	16	3232028	3246628
MEGF10	5	126654354	126824809
MEGF11	15	63978119	64333129
MEGF6	1	3394365	3517919
MEGF8	19	47565522	47574761
MEGF9	9	122460101	122516433
MEI1	22	40507314	40525405
MEIG1	10	15041443	15054856
MEIS1	2	66520766	66649781
MEIS2	15	34970523	35180792
MEIS3	19	52610965	52612967
MELK	9	36641742	36667679
MEMO1	2	31946397	32102330
MEN1	11	64327569	64335342
MEOX1	17	39073283	39094788
MEOX2	7	15617361	15692833
MEP1A	6	46869052	46915478
MEP1B	18	28023984	28054364
MEPCE	7	99865464	99869677
MEPE	4	88973163	88986968
MERTK	2	112372661	112503416
MESP1	15	88094109	88095545
MESP2	15	88120592	88122986
MEST	7	129919173	129933367
MET	7	116099694	116225676
METAP1	4	100185352	100202983
METAP2	12	94391952	94433744
METRN	16	705173	707481
METRNL	17	78635237	78646011
METTL1	12	56448617	56452208
METTL11B	1	168381811	168403547
METTL13	1	170030355	170033475
METTL14	4	119826021	119851525
METTL2A	17	57854977	57881186
METTL2B	7	127904018	127930214
METTL3	14	21040359	21049297
METTL4	18	2527523	2561489
METTL5	2	170376569	170389645
METTL6	3	15430884	15444046
METTL7A	12	49604800	49612567
METTL7B	12	54361596	54364661
METTL8	2	171890596	171925269
METTL9	16	21518356	21576293
MEX3A	1	154308427	154318413
MEX3C	18	46954917	46977688
MEX3D	19	1505667	1519057
MFAP1	15	41884024	41904243
MFAP2	1	17173585	17180668
MFAP3	5	153398751	153414786
MFAP3L	4	171149103	171150024
MFAP4	17	19227347	19231086
MFAP5	12	8689806	8706700
MFF	2	227919684	227930793
MFGE8	15	87250297	87257667
MFHAS1	8	8679408	8788541
MFN1	3	180562839	180593702
MFN2	1	11962824	11996159
MFNG	22	36195048	36212331
MFSD1	3	160002605	160030198
MFSD11	17	72245795	72286933
MFSD3	8	145705359	145707397
MFSD5	12	51932886	51934239
MFSD6	2	190981325	191075286
MFSD6L	17	8641205	8643308
MFSD8	4	129061026	129106554
MFSD9	2	102700097	102719745
MGA	15	39828126	39831804
MGAM	7	141342147	141453016
MGAT1	5	180151239	180152577
MGAT2	14	49157238	49159949
MGAT3	22	38213174	38218145
MGAT4A	2	98638756	98646368
MGAT4B	5	179156710	179166547
MGAT4C	12	84897167	85756812
MGAT5	2	134924890	134928661
MGAT5B	17	72453926	72458066
MGLL	3	128917006	129024741
MGMT	10	131155455	131455358
MGP	12	14926093	14930095
MGRN1	16	4614853	4680974
MGST1	12	16397617	16408611
MGST2	4	140806371	140881349
MGST3	1	163867100	163891479
MIA	19	45973139	45975234
MIA2	14	38772875	38792326
MIA3	1	220884286	220907974
MIB1	18	17575542	17704910
MIB2	1	1554348	1555848
MICAL1	6	109871958	109883883
MICAL2	11	12217558	12241907
MICAL3	22	16722982	16769652
MICALCL	11	12265022	12337267
MICALL1	22	36632291	36667972
MICALL2	7	1455496	1460313
MID1	X	10495041	10517983
MID1IP1	X	38549143	38549695
MID2	X	106956115	107057077
MIDN	19	1199551	1210142
MIER1	1	67168513	67226890
MIER2	19	256574	295791
MIER3	5	56278509	56303259
MIF	22	22566564	22567409
MIF4GD	17	70773905	70778898
MINK1	17	4728989	4742135
MINPP1	10	89254202	89303148
MIOS	7	7591791	7613635
MIOX	22	49272078	49275616
MIP	12	55130150	55134696
MIPEP	13	23202327	23361559
MIPOL1	14	36736906	37090215
MIS12	17	5332906	5333524
MITD1	2	99152157	99163924
MITF	3	70068442	70100177
MIXL1	1	224478005	224480136
MKI67	10	129790832	129814010
MKKS	20	10333832	10362866
MKL1	22	39189170	39362636
MKL2	16	14248768	14268131
MKLN1	7	130805282	130808246
MKNK1	1	46806701	46842473
MKNK2	19	1988471	1993675
MKRN2	3	12573593	12600210
MKRN3	15	21361956	21407800
MKS1	17	53637796	53651665
MKX	10	28001808	28074784
MLANA	9	5880908	5899822
MLC1	22	48839946	48866485
MLEC	12	119609331	119624050
MLF1	3	159771677	159805877
MLF2	12	6728196	6746902
MLH1	3	37058762	37067341
MLH3	14	74550219	74587988
MLKL	16	73263261	73292290
MLLT1	19	6161391	6230959
MLLT10	10	22002575	22072560
MLLT11	1	149306324	149306597
MLLT3	9	20352726	20612514
MLLT6	17	34137021	34139557
MLN	6	33870426	33879771
MLNR	13	48692474	48694514
MLPH	2	238093291	238128700
MLX	17	37972603	37978747
MLXIP	12	121183782	121194920
MLXIPL	7	72648975	72659090
MLYCD	16	82490230	82507288
MMAA	4	146779676	146800637
MMAB	12	108475903	108495741
MMACHC	1	45738442	45749326
MMADHC	2	150134396	150152517
MMD	17	50824972	50854340
MMD2	7	4912145	4965370
MME	3	156280772	156384212
MMEL1	1	2511940	2554289
MMGT1	X	134871896	134883800
MMP1	11	102165860	102174104
MMP10	11	102146443	102156554
MMP11	22	22453379	22456503
MMP12	11	102238673	102250922
MMP13	11	102318933	102331672
MMP14	14	22375632	22386643
MMP15	16	56616782	56638305
MMP16	8	89150576	89408833
MMP17	12	130888553	130902269
MMP19	12	54515480	54523002
MMP2	16	54084551	54098087
MMP20	11	101952775	102001273
MMP21	10	127445015	127454380
MMP23B	1	1558429	1559893
MMP24	20	33278116	33328218
MMP25	16	3037416	3046164
MMP26	11	4965999	4970235
MMP27	11	102067624	102081678
MMP28	17	31129621	31146753
MMP3	11	102211737	102219552
MMP7	11	101900216	101906688
MMP8	11	102087735	102100895
MMP9	20	44070953	44078607
MMRN1	4	91035074	91094803
MMRN2	10	88692053	88707352
MMS19	10	99209108	99227676
MN1	22	26474264	26527486
MNAT1	14	60271222	60505151
MND1	4	154485250	154555693
MNDA	1	157067791	157085894
MNS1	15	54508298	54544627
MNT	17	2234103	2251008
MNX1	7	156490307	156496108
MOAP1	14	92719284	92720340
MOBP	3	39538764	39542861
MOCOS	18	32021477	32102683
MOCS1	6	39980023	40010232
MOCS2	5	52429651	52441355
MOCS3	20	49008769	49011227
MOGAT1	2	223261292	223282893
MOGAT2	11	75108066	75119979
MOGAT3	7	100625732	100631022
MON1A	3	49924833	49942261
MON1B	16	75785365	75791044
MON2	12	61240537	61277630
MORC1	3	110159776	110319658
MORC2	22	29652599	29694187
MORC3	21	36632941	36633667
MORC4	X	106070619	106130098
MORF4L1	15	76952226	76977129
MORF4L2	X	102817744	102818611
MORN1	1	2276475	2312853
MORN2	2	38956709	38963293
MORN3	12	120573675	120594920
MORN4	10	99369156	99383334
MORN5	9	123962010	124002182
MOS	8	57188054	57189095
MOSPD1	X	133849327	133876963
MOSPD2	X	14813333	14849378
MOSPD3	7	100048049	100050936
MOV10	1	113018992	113044882
MOV10L1	22	48929944	48939813
MOXD1	6	132658886	132764357
MPDU1	17	7430510	7432247
MPDZ	9	13109500	13130038
MPEG1	11	58732558	58737070
MPG	16	68168	75843
MPHOSPH10	2	71210951	71230738
MPHOSPH6	16	80739267	80761330
